Scenario;datetime;APCP;TMP;RH;WS;WD;FFMC;DMC;DC;ISI;BUI;FWI
JCB;2001-09-25 00:00;0.0;2.5;94;2;360;80.9;58;482;1.4;89;6.4
JCB;2001-09-25 01:00;0.0;1.1;96;2;360;79.5;58;482;1.2;89;5.5
JCB;2001-09-25 02:00;0.0;-0.3;98;1;360;78.1;58;482;1.0;89;4.6
JCB;2001-09-25 03:00;0.0;-0.7;98;3;360;76.7;58;482;1.0;89;4.6
JCB;2001-09-25 04:00;0.0;-0.3;94;0;0;75.4;58;482;0.8;89;3.5
JCB;2001-09-25 05:00;0.0;1.8;82;2;360;74.1;58;482;0.8;89;3.6
JCB;2001-09-25 06:00;0.0;2.5;78;9;360;72.8;58;482;1.1;89;5.0
JCB;2001-09-25 07:00;0.0;2.1;80;5;360;73.8;58;482;0.9;89;4.2
JCB;2001-09-25 08:00;0.0;2.8;78;2;360;72.9;58;482;0.8;89;3.4
JCB;2001-09-25 09:00;0.0;4.9;78;6;360;74.3;58;482;1.0;89;4.6
JCB;2001-09-25 10:00;0.0;12.1;43;11;360;81.3;58;482;2.3;89;9.9
JCB;2001-09-25 11:00;0.0;16.9;33;18;360;86.9;58;482;6.8;89;22.8
JCB;2001-09-25 12:00;0.0;21.3;24;5;360;90.1;58;482;5.6;89;19.8
JCB;2001-09-25 13:00;0.0;23.3;14;4;360;92.1;62;488;7.1;94;24.2
JCB;2001-09-25 14:00;0.0;24.2;14;9;360;92.7;62;488;10.0;94;30.5
JCB;2001-09-25 15:00;0.0;25.1;14;12;360;93.3;62;488;12.6;94;35.6
JCB;2001-09-25 16:00;0.0;26.9;10;13;360;93.8;62;488;14.2;94;38.6
JCB;2001-09-25 17:00;0.0;27.3;10;7;360;94.3;62;488;11.3;94;33.1
JCB;2001-09-25 18:00;0.0;25.1;14;15;360;93.7;62;488;15.5;94;40.8
JCB;2001-09-25 19:00;0.0;22.1;20;6;360;93.1;62;488;9.1;94;28.6
JCB;2001-09-25 20:00;0.0;12.1;47;0;0;91.8;62;488;5.5;94;20.2
JCB;2001-09-25 21:00;0.0;8.8;57;0;0;90.4;62;488;4.6;94;17.6
JCB;2001-09-25 22:00;0.0;7.8;65;3;360;89.1;62;488;4.4;94;17.0
JCB;2001-09-25 23:00;0.0;7.1;67;3;360;87.8;62;488;3.6;94;14.7
JCB;2001-09-26 00:00;0.0;6.0;73;3;360;86.4;62;488;3.0;94;12.6
JCB;2001-09-26 01:00;0.0;5.7;73;2;360;85.1;62;488;2.4;94;10.5
JCB;2001-09-26 02:00;0.0;6.4;73;2;360;83.8;62;488;2.0;94;9.0
JCB;2001-09-26 03:00;0.0;7.1;67;3;360;82.6;62;488;1.8;94;8.2
JCB;2001-09-26 04:00;0.0;6.7;67;6;360;81.3;62;488;1.8;94;8.2
JCB;2001-09-26 05:00;0.0;16.9;35;35;360;80.1;62;488;6.7;94;23.2
JCB;2001-09-26 06:00;0.0;15.4;43;38;360;78.9;62;488;6.9;94;23.7
JCB;2001-09-26 07:00;0.0;14.3;41;28;360;84.5;62;488;8.1;94;26.4
JCB;2001-09-26 08:00;0.0;13.9;43;30;360;85.5;62;488;10.3;94;31.2
JCB;2001-09-26 09:00;0.0;13.9;41;19;360;86.6;62;488;6.9;94;23.7
JCB;2001-09-26 10:00;0.0;14.6;37;25;360;89.3;62;488;13.6;94;37.5
JCB;2001-09-26 11:00;0.0;14.3;41;21;360;89.9;62;488;12.2;94;34.8
JCB;2001-09-26 12:00;0.0;15.8;39;35;360;90.7;62;488;27.8;94;58.9
JCB;2001-09-26 13:00;0.0;16.5;35;28;360;89.5;64;493;16.3;96;42.7
JCB;2001-09-26 14:00;0.0;16.5;35;27;360;90.2;64;493;17.2;96;44.1
JCB;2001-09-26 15:00;0.0;15.8;37;18;360;90.8;64;493;11.9;96;34.8
JCB;2001-09-26 16:00;0.0;17.3;33;17;360;91.3;64;493;12.2;96;35.3
JCB;2001-09-26 17:00;0.0;17.7;31;21;360;91.9;64;493;16.2;96;42.4
JCB;2001-09-26 18:00;0.0;16.5;31;13;360;91.3;64;493;9.9;96;30.8
JCB;2001-09-26 19:00;0.0;13.9;37;11;360;90.7;64;493;8.3;96;27.2
JCB;2001-09-26 20:00;0.0;13.1;39;25;360;89.3;64;493;13.7;96;38.1
JCB;2001-09-26 21:00;0.0;11.7;45;19;360;88.0;64;493;8.4;96;27.5
JCB;2001-09-26 22:00;0.0;7.1;63;2;360;86.6;64;493;2.9;96;12.6
JCB;2001-09-26 23:00;0.0;11.7;41;10;360;85.2;64;493;3.6;96;14.8
JCB;2001-09-27 00:00;0.0;11.3;39;19;360;83.8;64;493;4.7;96;18.1
JCB;2001-09-27 01:00;0.0;11.7;37;22;360;82.4;64;493;4.5;96;17.7
JCB;2001-09-27 02:00;0.0;11.7;39;22;360;81.1;64;493;3.9;96;15.8
JCB;2001-09-27 03:00;0.0;9.9;55;34;360;79.8;64;493;6.2;96;22.2
JCB;2001-09-27 04:00;0.0;9.5;53;26;360;78.5;64;493;3.6;96;15.0
JCB;2001-09-27 05:00;0.0;9.2;45;21;360;77.2;64;493;2.5;96;11.3
JCB;2001-09-27 06:00;0.0;8.1;47;19;360;76.0;64;493;2.1;96;9.7
JCB;2001-09-27 07:00;0.0;7.4;47;13;360;81.0;64;493;2.5;96;11.0
JCB;2001-09-27 08:00;0.0;7.4;37;16;360;82.4;64;493;3.3;96;14.1
JCB;2001-09-27 09:00;0.0;9.5;31;12;360;83.7;64;493;3.2;96;13.7
JCB;2001-09-27 10:00;0.0;9.5;29;8;360;86.5;64;493;3.9;96;15.8
JCB;2001-09-27 11:00;0.0;11.0;25;14;360;89.5;64;493;8.1;96;26.8
JCB;2001-09-27 12:00;0.0;12.4;20;14;360;91.5;64;493;10.8;96;32.5
JCB;2001-09-27 13:00;0.0;12.1;22;15;360;89.5;66;496;8.5;99;28.1
JCB;2001-09-27 14:00;0.0;13.9;22;11;360;90.2;66;496;7.7;99;26.3
JCB;2001-09-27 15:00;0.0;13.9;22;15;360;90.9;66;496;10.3;99;32.0
JCB;2001-09-27 16:00;0.0;14.3;20;16;360;91.4;66;496;11.7;99;34.7
JCB;2001-09-27 17:00;0.0;13.9;22;12;360;91.9;66;496;10.3;99;32.0
JCB;2001-09-27 18:00;0.0;13.5;25;9;360;91.4;66;496;8.2;99;27.3
JCB;2001-09-27 19:00;0.0;11.0;33;1;360;90.8;66;496;5.0;99;19.3
JCB;2001-09-27 20:00;0.0;7.1;49;0;0;89.4;66;496;3.9;99;16.1
JCB;2001-09-27 21:00;0.0;5.3;57;0;0;88.1;66;496;3.2;99;13.9
JCB;2001-09-27 22:00;0.0;3.2;69;0;0;86.7;66;496;2.7;99;11.9
JCB;2001-09-27 23:00;0.0;1.1;78;0;0;85.2;66;496;2.2;99;10.1
JCB;2001-09-28 00:00;0.0;0.0;84;0;0;83.8;66;496;1.8;99;8.6
JCB;2001-09-28 01:00;0.0;-1.0;88;0;0;82.4;66;496;1.5;99;7.3
JCB;2001-09-28 02:00;0.0;-0.7;88;0;0;81.1;66;496;1.3;99;6.4
JCB;2001-09-28 03:00;0.0;-2.1;92;0;0;79.8;66;496;1.1;99;5.5
JCB;2001-09-28 04:00;0.0;-2.1;88;0;0;78.5;66;496;1.0;99;4.9
JCB;2001-09-28 05:00;0.0;-2.4;88;0;0;77.2;66;496;0.9;99;4.4
JCB;2001-09-28 06:00;0.0;0.7;78;10;360;76.0;66;496;1.3;99;6.6
JCB;2001-09-28 07:00;0.0;-2.1;90;4;360;74.8;66;496;0.9;99;4.6
JCB;2001-09-28 08:00;0.0;1.8;76;10;360;79.1;66;496;1.7;99;8.3
JCB;2001-09-28 09:00;0.0;1.8;78;9;360;77.9;66;496;1.5;99;7.2
JCB;2001-09-28 10:00;0.0;5.3;69;15;360;80.1;66;496;2.5;99;11.2
JCB;2001-09-28 11:00;0.0;7.8;63;8;360;82.5;66;496;2.3;99;10.4
JCB;2001-09-28 12:00;0.0;12.4;41;12;360;89.3;66;496;7.1;99;24.8
JCB;2001-09-28 13:00;0.0;13.9;31;6;360;89.3;67;501;5.2;101;20.1
JCB;2001-09-28 14:00;0.0;13.1;31;15;360;90.0;67;501;9.1;101;29.6
JCB;2001-09-28 15:00;0.0;14.3;27;14;360;90.6;67;501;9.5;101;30.5
JCB;2001-09-28 16:00;0.0;13.5;27;18;360;91.1;67;501;12.4;101;36.5
JCB;2001-09-28 17:00;0.0;13.5;25;15;360;91.7;67;501;11.6;101;34.8
JCB;2001-09-28 18:00;0.0;13.9;25;16;360;91.1;67;501;11.2;101;34.2
JCB;2001-09-28 19:00;0.0;10.6;29;6;360;90.5;67;501;6.2;101;22.8
JCB;2001-09-28 20:00;0.0;4.6;51;0;0;89.1;67;501;3.8;101;15.8
JCB;2001-09-28 21:00;0.0;1.1;65;1;360;87.8;67;501;3.3;101;14.2
JCB;2001-09-28 22:00;0.0;-1.4;75;0;0;86.4;67;501;2.6;101;11.7
JCB;2001-09-28 23:00;0.0;-3.1;82;1;360;85.0;67;501;2.2;101;10.3
JCB;2001-09-29 00:00;0.0;-2.8;80;4;360;83.6;67;501;2.1;101;10.0
JCB;2001-09-29 01:00;0.0;-4.6;84;0;0;82.2;67;501;1.5;101;7.2
JCB;2001-09-29 02:00;0.0;-4.6;90;0;0;80.9;67;501;1.2;101;6.3
JCB;2001-09-29 03:00;0.0;-5.3;90;2;360;79.6;67;501;1.2;101;6.0
JCB;2001-09-29 04:00;0.0;-6.4;92;0;0;78.3;67;501;1.0;101;4.8
JCB;2001-09-29 05:00;0.0;-6.4;90;0;0;77.0;67;501;0.9;101;4.3
JCB;2001-09-29 06:00;0.0;-6.8;96;1;360;75.7;67;501;0.8;101;4.2
JCB;2001-09-29 07:00;0.0;-7.1;98;4;360;74.5;67;501;0.9;101;4.6
JCB;2001-09-29 08:00;0.0;-7.9;98;7;360;76.0;67;501;1.2;101;5.8
JCB;2001-09-29 09:00;0.0;-3.5;92;4;360;77.6;67;501;1.1;101;5.6
JCB;2001-09-29 10:00;0.0;2.8;67;3;360;79.9;67;501;1.3;101;6.5
JCB;2001-09-29 11:00;0.0;10.2;39;4;360;87.1;67;501;3.5;101;14.8
JCB;2001-09-29 12:00;0.0;13.5;29;18;360;91.4;67;501;13.0;101;37.6
JCB;2001-09-29 13:00;0.0;13.5;31;22;360;89.0;69;505;11.3;103;34.7
JCB;2001-09-29 14:00;0.0;15.0;29;13;360;89.7;69;505;8.0;103;27.4
JCB;2001-09-29 15:00;0.0;15.4;27;17;360;90.4;69;505;10.7;103;33.4
JCB;2001-09-29 16:00;0.0;16.1;25;21;360;90.9;69;505;14.0;103;40.0
JCB;2001-09-29 17:00;0.0;15.4;27;16;360;91.4;69;505;11.8;103;35.6
JCB;2001-09-29 18:00;0.0;14.6;27;15;360;90.9;69;505;10.4;103;32.8
JCB;2001-09-29 19:00;0.0;13.5;29;19;360;90.3;69;505;11.7;103;35.4
JCB;2001-09-29 20:00;0.0;13.1;31;21;360;88.9;69;505;10.5;103;33.1
JCB;2001-09-29 21:00;0.0;12.4;31;22;360;87.6;69;505;9.2;103;30.2
JCB;2001-09-29 22:00;0.0;11.0;33;12;360;86.2;69;505;4.6;103;18.4
JCB;2001-09-29 23:00;0.0;6.0;49;5;360;84.7;69;505;2.6;103;12.0
JCB;2001-09-30 00:00;0.0;4.6;55;5;360;83.3;69;505;2.2;103;10.3
JCB;2001-09-30 01:00;0.0;0.4;67;6;360;81.9;69;505;1.9;103;9.3
JCB;2001-09-30 02:00;0.0;-0.3;73;3;360;80.6;69;505;1.4;103;7.1
JCB;2001-09-30 03:00;0.0;-1.4;78;1;360;79.3;69;505;1.1;103;5.7
JCB;2001-09-30 04:00;0.0;-2.8;84;1;360;78.0;69;505;1.0;103;5.1
JCB;2001-09-30 05:00;0.0;-3.8;84;1;360;76.7;69;505;0.9;103;4.6
JCB;2001-09-30 06:00;0.0;-4.6;92;1;360;75.5;69;505;0.8;103;4.2
JCB;2001-09-30 07:00;0.0;-5.3;86;6;360;76.4;69;505;1.1;103;5.8
JCB;2001-09-30 08:00;0.0;-5.7;92;3;360;75.8;69;505;0.9;103;4.8
JCB;2001-09-30 09:00;0.0;-2.8;90;2;360;77.3;69;505;1.0;103;5.0
JCB;2001-09-30 10:00;0.0;3.5;65;0;0;79.6;69;505;1.1;103;5.6
JCB;2001-09-30 11:00;0.0;9.2;43;10;360;86.9;69;505;4.6;103;18.4
JCB;2001-09-30 12:00;0.0;14.3;33;9;360;91.3;69;505;8.1;103;27.8
JCB;2001-09-30 13:00;0.0;17.3;16;16;360;91.4;72;510;11.7;106;36.0
JCB;2001-09-30 14:00;0.0;19.3;14;15;360;92.0;72;510;12.1;106;36.8
JCB;2001-09-30 15:00;0.0;20.5;10;12;360;92.6;72;510;11.4;106;35.4
JCB;2001-09-30 16:00;0.0;20.1;8;19;360;93.1;72;510;17.4;106;46.5
JCB;2001-09-30 17:00;0.0;19.7;10;17;360;93.6;72;510;16.9;106;45.6
JCB;2001-09-30 18:00;0.0;18.9;10;15;360;93.0;72;510;14.0;106;40.5
JCB;2001-09-30 19:00;0.0;15.0;16;13;360;92.4;72;510;11.7;106;35.9
JCB;2001-09-30 20:00;0.0;10.2;25;10;360;91.0;72;510;8.2;106;28.4
JCB;2001-09-30 21:00;0.0;6.0;33;1;360;89.7;72;510;4.3;106;18.1
JCB;2001-09-30 22:00;0.0;1.8;47;2;360;88.3;72;510;3.7;106;16.1
JCB;2001-09-30 23:00;0.0;0.0;59;2;360;87.0;72;510;3.1;106;13.9
JCB;2001-10-01 00:00;0.0;-1.0;69;1;360;85.6;72;510;2.4;106;11.4
JCB;2001-10-01 01:00;0.0;-2.4;75;0;0;84.3;72;510;1.9;106;9.5
JCB;2001-10-01 02:00;0.0;-3.8;78;1;360;83.0;72;510;1.7;106;8.5
JCB;2001-10-01 03:00;0.0;-3.8;75;0;0;81.7;72;510;1.4;106;7.1
JCB;2001-10-01 04:00;0.0;-3.8;73;0;0;80.4;72;510;1.2;106;6.2
JCB;2001-10-01 05:00;0.0;-4.6;78;0;0;79.2;72;510;1.1;106;5.5
JCB;2001-10-01 06:00;0.0;-3.5;78;0;0;78.0;72;510;0.9;106;4.9
JCB;2001-10-01 07:00;0.0;-3.8;76;0;0;78.9;72;510;1.0;106;5.3
JCB;2001-10-01 08:00;0.0;-3.8;80;0;0;78.5;72;510;1.0;106;5.1
JCB;2001-10-01 09:00;0.0;-2.4;76;2;360;80.1;72;510;1.3;106;6.6
JCB;2001-10-01 10:00;0.0;2.8;55;9;360;86.3;72;510;4.0;106;16.9
JCB;2001-10-01 11:00;0.0;6.4;47;7;360;89.1;72;510;5.4;106;21.0
JCB;2001-10-01 12:00;0.0;9.5;39;3;360;90.3;72;510;5.2;106;20.7
JCB;2001-10-01 13:00;0.0;12.8;33;4;360;89.8;73;513;5.1;108;20.5
JCB;2001-10-01 14:00;0.0;13.9;33;12;360;90.5;73;513;8.4;108;29.1
JCB;2001-10-01 15:00;0.0;10.6;41;15;360;91.1;73;513;10.7;108;34.2
JCB;2001-10-01 16:00;0.0;7.1;43;13;360;91.6;73;513;10.4;108;33.5
JCB;2001-10-01 17:00;0.0;6.7;45;12;360;92.2;73;513;10.8;108;34.2
JCB;2001-10-01 18:00;1.0;1.4;94;2;360;91.6;73;513;6.0;108;22.9
JCB;2001-10-01 19:00;1.0;0.4;100;2;360;91.0;73;513;5.5;108;21.5
JCB;2001-10-01 20:00;0.3;0.0;100;0;0;89.6;73;513;4.1;108;17.3
JCB;2001-10-01 21:00;0.3;0.4;100;12;360;88.3;73;513;6.2;108;23.4
JCB;2001-10-01 22:00;0.5;1.1;98;1;360;86.9;73;513;2.9;108;13.4
JCB;2001-10-01 23:00;0.0;0.0;98;0;0;85.5;73;513;2.3;108;11.0
JCB;2001-10-02 00:00;0.0;-0.7;100;11;360;84.1;73;513;3.3;108;14.6
JCB;2001-10-02 01:00;0.0;-0.7;100;14;360;82.7;73;513;3.2;108;14.3
JCB;2001-10-02 02:00;0.0;-1.0;100;13;360;81.4;73;513;2.6;108;12.1
JCB;2001-10-02 03:00;0.0;-1.4;100;4;360;80.1;73;513;1.4;108;7.3
JCB;2001-10-02 04:00;0.0;-1.0;100;11;360;78.8;73;513;1.8;108;8.9
JCB;2001-10-02 05:00;0.0;-1.4;100;10;360;77.5;73;513;1.5;108;7.7
JCB;2001-10-02 06:00;0.0;-2.1;100;6;360;76.3;73;513;1.1;108;5.9
JCB;2001-10-02 07:00;0.0;-1.7;100;13;360;75.1;73;513;1.5;108;7.7
JCB;2001-10-02 08:00;0.0;-1.4;98;8;360;76.6;73;513;1.3;108;6.6
JCB;2001-10-02 09:00;0.0;-0.7;98;7;360;78.2;73;513;1.4;108;7.1
JCB;2001-10-02 10:00;0.0;0.0;94;14;360;80.4;73;513;2.4;108;11.6
JCB;2001-10-02 11:00;0.5;2.1;88;20;360;82.7;73;513;4.3;108;18.0
JCB;2001-10-02 12:00;0.0;3.5;90;14;360;84.7;73;513;4.1;108;17.4
JCB;2001-10-02 13:00;0.0;8.1;73;13;360;47.8;54;503;0.2;86;0.6
JCB;2001-10-02 14:00;0.0;9.9;53;14;360;51.1;54;503;0.4;86;0.9
JCB;2001-10-02 15:00;0.0;11.7;37;8;360;54.3;54;503;0.4;86;1.0
JCB;2001-10-02 16:00;0.0;13.1;29;6;360;56.9;54;503;0.4;86;1.4
JCB;2001-10-02 17:00;0.0;13.1;31;12;360;59.5;54;503;0.7;86;3.1
JCB;2001-10-02 18:00;0.0;12.1;33;9;360;60.5;54;503;0.7;86;2.8
JCB;2001-10-02 19:00;0.0;4.6;67;6;360;61.5;54;503;0.6;86;2.4
JCB;2001-10-02 20:00;0.0;0.7;88;4;360;61.6;54;503;0.5;86;2.1
JCB;2001-10-02 21:00;0.0;-1.4;94;0;0;61.6;54;503;0.4;86;1.5
JCB;2001-10-02 22:00;0.0;-3.1;94;1;360;60.1;54;503;0.4;86;1.4
JCB;2001-10-02 23:00;0.0;-3.5;94;5;360;58.7;54;503;0.5;86;1.7
JCB;2001-10-03 00:00;0.0;-3.8;94;2;360;57.2;54;503;0.4;86;0.9
JCB;2001-10-03 01:00;0.0;-4.6;94;0;0;55.9;54;503;0.3;86;0.8
JCB;2001-10-03 02:00;0.0;-5.7;98;2;360;54.6;54;503;0.3;86;0.7
JCB;2001-10-03 03:00;0.0;-4.6;80;1;360;53.3;54;503;0.2;86;0.6
JCB;2001-10-03 04:00;0.0;-5.7;92;1;360;52.0;54;503;0.2;86;0.5
JCB;2001-10-03 05:00;0.0;-6.0;98;1;360;50.7;54;503;0.2;86;0.5
JCB;2001-10-03 06:00;0.0;-7.5;98;0;0;49.5;54;503;0.2;86;0.4
JCB;2001-10-03 07:00;0.0;-7.9;98;0;0;48.2;54;503;0.1;86;0.3
JCB;2001-10-03 08:00;0.0;-9.8;98;0;0;49.1;54;503;0.1;86;0.4
JCB;2001-10-03 09:00;0.0;-7.9;96;1;360;49.9;54;503;0.2;86;0.4
JCB;2001-10-03 10:00;0.0;-0.3;75;0;0;55.2;54;503;0.3;86;0.7
JCB;2001-10-03 11:00;0.0;3.5;47;3;360;65.8;54;503;0.6;86;2.6
JCB;2001-10-03 12:00;0.0;5.7;37;4;360;72.1;54;503;0.8;86;3.6
JCB;2001-10-03 13:00;0.0;7.1;33;5;360;63.0;55;505;0.6;87;2.6
JCB;2001-10-03 14:00;0.0;8.8;29;6;360;66.7;55;505;0.8;87;3.3
JCB;2001-10-03 15:00;0.0;9.2;29;14;360;70.8;55;505;1.3;87;5.9
JCB;2001-10-03 16:00;0.0;9.9;27;14;360;72.9;55;505;1.4;87;6.3
JCB;2001-10-03 17:00;0.0;9.2;29;16;360;75.0;55;505;1.7;87;7.6
JCB;2001-10-03 18:00;0.0;8.1;33;12;360;75.0;55;505;1.4;87;6.3
JCB;2001-10-03 19:00;0.0;5.7;39;6;360;74.9;55;505;1.0;87;4.7
JCB;2001-10-03 20:00;0.0;-0.3;69;0;0;74.0;55;505;0.7;87;3.1
JCB;2001-10-03 21:00;0.0;-1.4;71;0;0;73.1;55;505;0.7;87;3.0
JCB;2001-10-03 22:00;0.0;0.7;61;1;360;71.5;55;505;0.7;87;3.0
JCB;2001-10-03 23:00;0.0;0.0;88;0;0;70.0;55;505;0.6;87;2.6
JCB;2001-10-04 00:00;0.0;-1.0;98;0;0;68.5;55;505;0.6;87;2.4
JCB;2001-10-04 01:00;0.0;-1.2;98;0;0;67.0;55;505;0.6;87;2.3
JCB;2001-10-04 02:00;0.0;-1.4;98;12;360;65.5;55;505;1.0;87;4.4
JCB;2001-10-04 03:00;0.0;-1.7;98;1;360;64.1;55;505;0.5;87;2.1
JCB;2001-10-04 04:00;0.0;-2.1;98;14;360;62.7;55;505;1.0;87;4.3
JCB;2001-10-04 05:00;0.0;-2.8;100;1;360;61.4;55;505;0.5;87;1.6
JCB;2001-10-04 06:00;0.0;-3.1;98;4;360;60.1;55;505;0.5;87;1.9
JCB;2001-10-04 07:00;0.0;-3.5;98;5;360;58.8;55;505;0.5;87;1.8
JCB;2001-10-04 08:00;0.0;-4.2;100;0;0;59.6;55;505;0.4;87;1.1
JCB;2001-10-04 09:00;0.0;-3.8;96;1;360;60.5;55;505;0.4;87;1.5
JCB;2001-10-04 10:00;0.0;-0.3;75;1;360;64.9;55;505;0.6;87;2.2
JCB;2001-10-04 11:00;0.0;1.1;59;12;360;69.6;55;505;1.1;87;5.1
JCB;2001-10-04 12:00;1.5;1.8;45;19;360;79.0;55;505;2.7;87;11.1
JCB;2001-10-04 13:00;0.5;3.2;41;15;360;56.3;50;507;0.7;80;2.6
JCB;2001-10-04 14:00;0.0;4.9;37;9;360;60.0;50;507;0.6;80;2.5
JCB;2001-10-04 15:00;0.0;5.7;27;10;360;64.0;50;507;0.8;80;3.5
JCB;2001-10-04 16:00;0.0;6.7;24;7;360;66.4;50;507;0.8;80;3.2
JCB;2001-10-04 17:00;0.0;7.4;22;3;360;69.0;50;507;0.7;80;2.8
JCB;2001-10-04 18:00;0.0;6.7;24;12;360;69.4;50;507;1.1;80;4.8
JCB;2001-10-04 19:00;0.0;-1.4;57;0;0;69.9;50;507;0.6;80;2.4
JCB;2001-10-04 20:00;0.0;-3.5;71;0;0;69.2;50;507;0.6;80;2.3
JCB;2001-10-04 21:00;0.0;-4.6;75;0;0;68.7;50;507;0.6;80;2.2
JCB;2001-10-04 22:00;0.0;-6.4;82;0;0;67.1;50;507;0.6;80;2.1
JCB;2001-10-04 23:00;0.0;-6.8;76;19;360;65.5;50;507;1.4;80;6.0
JCB;2001-10-05 00:00;0.0;-3.8;61;19;360;64.0;50;507;1.3;80;5.6
JCB;2001-10-05 01:00;0.0;-4.6;61;10;360;62.6;50;507;0.8;80;3.2
JCB;2001-10-05 02:00;0.0;-5.3;63;17;360;61.1;50;507;1.0;80;4.4
JCB;2001-10-05 03:00;0.0;-5.3;61;20;360;59.7;50;507;1.1;80;4.7
JCB;2001-10-05 04:00;0.0;-5.7;61;15;360;58.3;50;507;0.8;80;3.2
JCB;2001-10-05 05:00;0.0;-5.3;57;12;360;57.0;50;507;0.6;80;2.3
JCB;2001-10-05 06:00;0.0;-5.3;57;14;360;55.7;50;507;0.6;80;2.2
JCB;2001-10-05 07:00;0.0;-4.9;55;17;360;61.2;50;507;1.0;80;4.4
JCB;2001-10-05 08:00;0.0;-5.3;57;21;360;63.8;50;507;1.4;80;6.1
JCB;2001-10-05 09:00;0.0;-4.6;55;16;360;60.7;50;507;1.0;80;4.0
JCB;2001-10-05 10:00;0.0;-0.3;39;1;360;70.8;50;507;0.7;80;2.6
JCB;2001-10-05 11:00;0.0;4.9;27;21;360;75.2;50;507;2.2;80;9.1
JCB;2001-10-05 12:00;0.0;8.8;22;16;360;80.0;50;507;2.5;80;10.1
JCB;2001-10-05 13:00;0.0;12.1;20;9;360;81.1;52;509;2.0;83;8.5
JCB;2001-10-05 14:00;0.0;14.6;18;7;360;82.1;52;509;2.0;83;8.6
JCB;2001-10-05 15:00;0.0;16.1;22;5;360;83.1;52;509;2.1;83;8.8
JCB;2001-10-05 16:00;0.0;16.1;22;4;360;84.0;52;509;2.2;83;9.3
JCB;2001-10-05 17:00;0.0;15.8;22;15;360;84.8;52;509;4.3;83;15.7
JCB;2001-10-05 18:00;0.0;14.3;22;12;360;84.3;52;509;3.5;83;13.3
JCB;2001-10-05 19:00;0.0;5.7;53;4;360;83.8;52;509;2.2;83;9.1
JCB;2001-10-05 20:00;0.0;1.4;71;0;0;82.6;52;509;1.5;83;6.6
JCB;2001-10-05 21:00;0.0;-2.1;82;0;0;81.3;52;509;1.3;83;5.7
JCB;2001-10-05 22:00;0.0;-3.1;82;0;0;79.8;52;509;1.1;83;4.8
JCB;2001-10-05 23:00;0.0;-3.5;82;1;360;78.3;52;509;1.0;83;4.4
JCB;2001-10-06 00:00;0.0;1.1;65;3;360;76.8;52;509;1.0;83;4.3
JCB;2001-10-06 01:00;0.0;0.4;67;10;360;75.3;52;509;1.3;83;5.6
JCB;2001-10-06 02:00;0.0;-0.3;69;1;360;73.9;52;509;0.8;83;3.2
JCB;2001-10-06 03:00;0.0;-0.3;69;4;360;72.5;52;509;0.8;83;3.5
JCB;2001-10-06 04:00;0.0;-2.1;76;1;360;71.2;52;509;0.7;83;2.8
JCB;2001-10-06 05:00;0.0;1.8;59;13;360;69.8;52;509;1.2;83;5.2
JCB;2001-10-06 06:00;0.0;1.4;61;9;360;68.5;52;509;0.9;83;4.0
JCB;2001-10-06 07:00;0.0;1.1;61;5;360;72.9;52;509;0.9;83;3.8
JCB;2001-10-06 08:00;0.0;1.4;61;11;360;71.7;52;509;1.2;83;5.0
JCB;2001-10-06 09:00;0.0;4.2;51;1;360;73.8;52;509;0.8;83;3.1
JCB;2001-10-06 10:00;0.0;8.1;39;19;360;80.1;52;509;3.0;83;11.8
JCB;2001-10-06 11:00;0.0;11.7;27;17;360;83.6;52;509;4.1;83;15.2
JCB;2001-10-06 12:00;0.0;15.4;16;20;360;87.9;52;509;8.6;83;25.9
JCB;2001-10-06 13:00;0.0;15.8;14;21;360;90.3;54;513;12.9;85;34.6
JCB;2001-10-06 14:00;0.0;13.5;16;20;360;91.0;54;513;13.5;85;35.6
JCB;2001-10-06 15:00;0.0;13.1;18;21;360;91.6;54;513;15.6;85;39.1
JCB;2001-10-06 16:00;0.0;13.5;20;16;360;92.1;54;513;13.0;85;34.7
JCB;2001-10-06 17:00;0.0;12.1;29;15;360;92.7;54;513;13.3;85;35.3
JCB;2001-10-06 18:00;0.0;9.5;39;26;360;92.1;54;513;21.3;85;47.8
JCB;2001-10-06 19:00;0.0;5.3;76;25;360;91.5;54;513;18.6;85;43.9
JCB;2001-10-06 20:00;0.0;4.9;75;25;360;90.1;54;513;15.3;85;38.6
JCB;2001-10-06 21:00;0.3;3.5;90;19;360;88.8;54;513;9.4;85;27.9
JCB;2001-10-06 22:00;0.0;3.9;84;14;360;87.4;54;513;5.9;85;20.3
JCB;2001-10-06 23:00;0.0;4.2;75;23;360;86.0;54;513;7.7;85;24.3
JCB;2001-10-07 00:00;0.0;4.2;76;20;360;84.6;54;513;5.4;85;19.0
JCB;2001-10-07 01:00;0.0;3.5;76;19;360;83.2;54;513;4.3;85;16.0
JCB;2001-10-07 02:00;0.0;3.5;75;9;360;81.9;54;513;2.2;85;9.4
JCB;2001-10-07 03:00;0.0;3.5;75;2;360;80.6;54;513;1.3;85;6.0
JCB;2001-10-07 04:00;0.0;3.2;84;7;360;79.3;54;513;1.5;85;6.7
JCB;2001-10-07 05:00;0.0;2.1;88;2;360;78.1;54;513;1.0;85;4.7
